EF_W_ATM_STG_TANKS_CALC3.FACILITY_NAME,EF_W_ATM_STG_TANKS_CALC3.FACILITY_ID,EF_W_ATM_STG_TANKS_CALC3.REPORTING_YEAR,EF_W_ATM_STG_TANKS_CALC3.TABLE_NUM,EF_W_ATM_STG_TANKS_CALC3.TABLE_DESC,EF_W_ATM_STG_TANKS_CALC3.INDUSTRY_SEGMENT,EF_W_ATM_STG_TANKS_CALC3.FRACT_OIL_THROUGHPUT_FLARING,EF_W_ATM_STG_TANKS_CALC3.FRACT_THROUGHPUT_WITH_VAPOR,EF_W_ATM_STG_TANKS_CALC3.ATMOSPHERIC_TANK_COUNT,EF_W_ATM_STG_TANKS_CALC3.WELLS_WITH_SEPS,EF_W_ATM_STG_TANKS_CALC3.WELLS_WITHOUT_SEPS,EF_W_ATM_STG_TANKS_CALC3.TWO_YEAR_DELAY_INDICATOR,EF_W_ATM_STG_TANKS_CALC3.ANNUAL_OIL_THROUGHPUT,EF_W_ATM_STG_TANKS_CALC3.SUB_BASIN_IDENTIFIER,EF_W_ATM_STG_TANKS_CALC3.COUNTY_AND_STATE,EF_W_ATM_STG_TANKS_CALC3.TANKS_WITHOUT_FLARES,EF_W_ATM_STG_TANKS_CALC3.CO2_EMISSIONS_NOT_FLARED,EF_W_ATM_STG_TANKS_CALC3.CH4_EMISSIONS_NOT_FLARED,EF_W_ATM_STG_TANKS_CALC3.TANKS_WITH_FLARES,EF_W_ATM_STG_TANKS_CALC3.CO2_EMISSIONS_FROM_FLARE,EF_W_ATM_STG_TANKS_CALC3.CH4_EMISSIONS_FROM_FLARE,EF_W_ATM_STG_TANKS_CALC3.N2O_EMISSIONS_FROM_FLARE
Chevron MCA 430 Permian Basin,1009240,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - LEA  NM (25) - Oil,,130,10.57176,5.788339,,,,
Chevron MCA 430 Permian Basin,1009240,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - WARD  TX (475) - Oil,,19,1.625971,.890266,,,,
XTO Energy Inc 260 East Texas,1008079,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - LEON  TX (289) - Oil,,1,.1,.08,,,,
Encana Oil & Gas - Mid-Gulf Coast Basin,1008089,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,210 - AMITE  MS (5) - Oil,,1,.1,.5,,,,
Covey Park Operating,1011936,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - HARRISON  TX (203) - Shale gas,,312,46,105.43,,,,
Covey Park Operating,1011936,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - PANOLA  TX (365) - Shale gas,,18,2.7,6.08,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - MARTIN  TX (317) - Oil,,9,1.3,.98,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - LEA  NM (25) - Oil,,36,5.3,2.9,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - MIDLAND  TX (329) - Oil,,5,.7,.66,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - ANDREWS  TX (3) - Oil,,5,.7,.4,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - GLASSCOCK  TX (173) - Oil,,7,1,2.11,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - UPTON  TX (461) - Oil,,4,.6,.58,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - EDDY  NM (15) - Oil,,8,1.2,1.67,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - UPTON  TX (461) - High permeability gas,,3,.4,.76,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - WARD  TX (475) - High permeability gas,,16,2.4,4.38,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - REEVES  TX (389) - High permeability gas,,6,.9,1.77,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - PECOS  TX (371) - High permeability gas,,5,.7,1.69,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - GAINES  TX (165) - Oil,,2,.3,.16,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - GLASSCOCK  TX (173) - High permeability gas,,4,.6,1.35,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - PECOS  TX (371) - Oil,,5,.7,1.43,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - WARD  TX (475) - Oil,,0,0,0,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - TERRELL  TX (443) - Oil,,2,.3,.16,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - LEA  NM (25) - High permeability gas,,4,.6,.32,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - YOAKUM  TX (501) - Oil,,2,.3,.16,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - WINKLER  TX (495) - Oil,,1,.1,.34,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - EDDY  NM (15) - High permeability gas,,1,.1,.34,,,,
XTO Energy Inc 430 Permian,1009390,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,430 - LOVING  TX (301) - Oil,,1,.1,.08,,,,
Whiting Oil and Gas Corporation 395 Williston Basin,1009197,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,395 - MC KENZIE  ND (53) - Oil,,1,.14728,.08064,,,,
Whiting Oil and Gas Corporation 395 Williston Basin,1009197,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,395 - MC LEAN  ND (55) - Oil,,2,.14728,.08064,,,,
Antero Resources - 160A - Appalachian Basin (Eastern Overthurst Area),1010183,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,160A - DODDRIDGE  WV (17) - Shale gas,,86,35.64176,81.77664,,,,
Antero Resources - 160A - Appalachian Basin (Eastern Overthurst Area),1010183,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,160A - HARRISON  WV (33) - Shale gas,,12,31.95976,73.32864,,,,
Antero Resources - 160A - Appalachian Basin (Eastern Overthurst Area),1010183,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,160A - MONROE  OH (111) - Shale gas,,0,.7364,1.6896,,,,
Antero Resources - 160A - Appalachian Basin (Eastern Overthurst Area),1010183,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,160A - TYLER  WV (95) - Shale gas,,1,1.76736,4.05504,,,,
Antero Resources - 160A - Appalachian Basin (Eastern Overthurst Area),1010183,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,160A - WASHINGTON  PA (125) - Shale gas,,0,.29456,.67584,,,,
Halcon Resources Corporation 220 Gulf Coast Basin,1010367,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - BRAZOS  TX (41) - Oil,,60,4.71296,2.58048,,,,
Halcon Resources Corporation 220 Gulf Coast Basin,1010367,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - BURLESON  TX (51) - Oil,,4,.29456,.16128,,,,
Halcon Resources Corporation 220 Gulf Coast Basin,1010367,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - FAYETTE  TX (149) - Oil,,6,.58912,.32256,,,,
Halcon Resources Corporation 220 Gulf Coast Basin,1010367,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - JASPER  TX (241) - Oil,,8,.58912,.32256,,,,
Halcon Resources Corporation 220 Gulf Coast Basin,1010367,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - NEWTON  TX (351) - Oil,,10,.88368,.48384,,,,
Halcon Resources Corporation 220 Gulf Coast Basin,1010367,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - WASHINGTON  TX (477) - Oil,,7,.7364,.4032,,,,
Halcon Resources Corporation 220 Gulf Coast Basin,1010367,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - BRAZOS  TX (41) - Other tight reservoir rock,,1,.14728,.33792,,,,
Halcon Resources Corporation 220 Gulf Coast Basin,1010367,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - FAYETTE  TX (149) - Other tight reservoir rock,,8,.58912,1.35168,,,,
Halcon Resources Corporation 220 Gulf Coast Basin,1010367,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - GRIMES  TX (185) - Other tight reservoir rock,,8,5.00752,11.48928,,,,
Halcon Resources Corporation 220 Gulf Coast Basin,1010367,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - JASPER  TX (241) - Other tight reservoir rock,,82,6.92216,15.88224,,,,
Halcon Resources Corporation 220 Gulf Coast Basin,1010367,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - LEE  TX (287) - Other tight reservoir rock,,2,.14728,.33792,,,,
Samson Exploration 220 Gulf Coast Basin,1008093,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - CALCASIEU  LA (19) - Other Tight Reservoir Rock,,0,0,0,,,,
Samson Exploration 220 Gulf Coast Basin,1008093,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - CHAMBERS  TX (71) - High Permeability Gas,,0,0,0,,,,
Samson Exploration 220 Gulf Coast Basin,1008093,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - COLORADO  TX (89) - High Permeability Gas,,1,.14728,.33792,,,,
Samson Exploration 220 Gulf Coast Basin,1008093,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - COLORADO  TX (89) - Other Tight Reservoir Rock,,2,.29456,.67584,,,,
Samson Exploration 220 Gulf Coast Basin,1008093,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - HARDIN  TX (199) - High Permeability Gas,,2,0,0,,,,
Samson Exploration 220 Gulf Coast Basin,1008093,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - HARRIS  TX (201) - High Permeability Gas,,2,.14728,.33792,,,,
Samson Exploration 220 Gulf Coast Basin,1008093,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - JEFFERSON  TX (245) - High Permeability Gas,,27,.44184,1.01376,,,,
Samson Exploration 220 Gulf Coast Basin,1008093,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - JEFFERSON  TX (245) - Oil,,4,.29456,.16128,,,,
Samson Exploration 220 Gulf Coast Basin,1008093,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - JEFFERSON  TX (245) - Other Tight Reservoir Rock,,0,0,0,,,,
Samson Exploration 220 Gulf Coast Basin,1008093,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - NEWTON  TX (351) - High Permeability Gas,,5,.14728,.33792,,,,
Samson Exploration 220 Gulf Coast Basin,1008093,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - ORANGE  TX (361) - High Permeability Gas,,17,0,0,,,,
Samson Exploration 220 Gulf Coast Basin,1008093,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - ORANGE  TX (361) - Oil,,7,0,0,,,,
Samson Exploration 220 Gulf Coast Basin,1008093,2015,Table J.2.ii,Data for wells and separators with oil throughput <10 barrels/day  without flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - ORANGE  TX (361) - Other Tight Reservoir Rock,,0,0,0,,,,
