EF_W_ATM_STG_TANKS_CALC1OR2.FACILITY_NAME,EF_W_ATM_STG_TANKS_CALC1OR2.FACILITY_ID,EF_W_ATM_STG_TANKS_CALC1OR2.REPORTING_YEAR,EF_W_ATM_STG_TANKS_CALC1OR2.TABLE_NUM,EF_W_ATM_STG_TANKS_CALC1OR2.TABLE_DESC,EF_W_ATM_STG_TANKS_CALC1OR2.INDUSTRY_SEGMENT,EF_W_ATM_STG_TANKS_CALC1OR2.SUB_BASIN_IDENTIFIER,EF_W_ATM_STG_TANKS_CALC1OR2.COUNTY_AND_STATE,EF_W_ATM_STG_TANKS_CALC1OR2.CALCULATION_METHOD,EF_W_ATM_STG_TANKS_CALC1OR2.SOFTWARE_PACKAGE_USED,EF_W_ATM_STG_TANKS_CALC1OR2.TWO_YEAR_DELAY_INDICATOR,EF_W_ATM_STG_TANKS_CALC1OR2.TOTAL_VOLUME_OF_OIL,EF_W_ATM_STG_TANKS_CALC1OR2.AVERAGE_SEPARATOR_TEMPERATURE,EF_W_ATM_STG_TANKS_CALC1OR2.AVERAGE_SEPARATOR_PRESSURE,EF_W_ATM_STG_TANKS_CALC1OR2.AVERAGE_A_P_I_GRAVITY,EF_W_ATM_STG_TANKS_CALC1OR2.MIN_FLASH_CO2_CONCENTRATION,EF_W_ATM_STG_TANKS_CALC1OR2.MAX_GAS_CO2_CONCENTRATION,EF_W_ATM_STG_TANKS_CALC1OR2.MIN_FLASH_CH4_CONCENTRATION,EF_W_ATM_STG_TANKS_CALC1OR2.MAX_FLASH_CH4_CONCENTRATION,EF_W_ATM_STG_TANKS_CALC1OR2.NUMBER_OF_WELLS_SEND_OIL,EF_W_ATM_STG_TANKS_CALC1OR2.ATMOSPHERIC_TANK_COUNT,EF_W_ATM_STG_TANKS_CALC1OR2.NOT_ON_WELL_PAD_TANK_COUNT,EF_W_ATM_STG_TANKS_CALC1OR2.WERE_EMISSIONS_VAPOR_RECOVERY,EF_W_ATM_STG_TANKS_CALC1OR2.TANKS_WITH_VAPOR_RECOVERY,EF_W_ATM_STG_TANKS_CALC1OR2.ANNUAL_CO2_RECOVERED,EF_W_ATM_STG_TANKS_CALC1OR2.ANNUAL_CH4_RECOVERED,EF_W_ATM_STG_TANKS_CALC1OR2.VAPOR_RECOVERY_CO2_EMISSIONS,EF_W_ATM_STG_TANKS_CALC1OR2.VAPOR_RECOVERY_CH4_EMISSIONS,EF_W_ATM_STG_TANKS_CALC1OR2.WERE_EMISSIONS_VENT_TO_ATM,EF_W_ATM_STG_TANKS_CALC1OR2.TANKS_VENTING_TO_ATM,EF_W_ATM_STG_TANKS_CALC1OR2.VENTING_CO2_EMISSIONS,EF_W_ATM_STG_TANKS_CALC1OR2.VENTING_CH4_EMISSIONS,EF_W_ATM_STG_TANKS_CALC1OR2.WERE_EMISSIONS_FLARED,EF_W_ATM_STG_TANKS_CALC1OR2.TANKS_WITH_FLARING,EF_W_ATM_STG_TANKS_CALC1OR2.FLARING_CO2_EMISSIONS,EF_W_ATM_STG_TANKS_CALC1OR2.FLARING_CH4_EMISSIONS,EF_W_ATM_STG_TANKS_CALC1OR2.FLARING_N2O_EMISSIONS,EF_W_ATM_STG_TANKS_CALC1OR2.NUM_SEPS_WITH_STUCK_DUMP_VAL,EF_W_ATM_STG_TANKS_CALC1OR2.HRS_DUMP_VALVES_DID_NOT_CLOSE,EF_W_ATM_STG_TANKS_CALC1OR2.DUMP_VALVE_CO2_EMISSIONS,EF_W_ATM_STG_TANKS_CALC1OR2.DUMP_VALVE_CH4_EMISSIONS,EF_W_ATM_STG_TANKS_CALC1OR2.API_WELL_NUMBERS
ConocoPhillips' Anadarko (360),1007475,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - HEMPHILL  TX (211) - Oil,,Calculation Methodology 1,E&P Tank 3.0,No,67666.95,118,95,42,0,0,.2802,.2802,2,8,0,No,,,,,,No,,,,Yes,8,340.1011,.7906,.0004,,,,,
Samson Resources 360 Anadarko Basin,1008321,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - HEMPHILL  TX (211) - Oil,,Calculation Methodology 1,ProMax,No,49829.254,78.55,182.03,45.5,.001,.012,.33,.605,4,15,0,No,,,,,,Yes,6,.1,1.9,Yes,9,1099.2,1.1,0,,,,,
360 Anadarko Basin DEC,1008287,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - HEMPHILL  TX (211) - Oil,,Calculation Methodology 1,ProMax,No,44409.79,60,55,37.42,.0017,.0017,.08016,.08016,2,9,0,No,,,,,,No,,,,Yes,9,0,0,.00041,,,,,
Jones Energy 360 Anadarko Basin,1009547,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - HEMPHILL  TX (211) - Oil,,Calculation Methodology 1,BR&E ProMax v3.2,No,175494,126.1428571,31.1160714,45.9042857,0,.0212289,.0530607,.5389612,28,60,0,No,,,,,,Yes,25,.3643838,2.7737482,Yes,35,130.5914291,.073786,.0002177,,,,,
ConocoPhillips' Anadarko (360),1007475,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - HUTCHINSON  TX (233) - Oil,,Calculation Methodology 1,E&P Tank 3.0,No,3691.26,118,95,42,0,0,.1986,.1986,1,4,0,No,,,,,,Yes,4,0,.8797,No,,,,,,,,,
Basin 360 Oil & Gas Production,1008029,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - KINGFISHER  OK (73) - Oil,,Calculation Methodology 1,E&P Tanks v2.0,No,68822,75,35,42.9,.012606,.012606,.572995,.572995,3,6,0,No,,,,,,Yes,6,.245993,7.6597223,No,,,,,,,,,
360 Anadarko Basin,1009265,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - KINGFISHER  OK (73) - Oil,,Calculation Methodology 1,E&P Tanks v2.0,No,49722.08,70.4,75,39.63,.00218,.00617,.73711,.86148,4,19,0,No,,,,,,Yes,19,1.6937467,28.1020163,No,,,,,,,,,
Chesapeake Operating LLC  360 - Anadarko Basin,1008530,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - KINGFISHER  OK (73) - Oil,,Calculation Methodology 1,ProMax,No,234104.42,70,19,40.11,0,.19667,.20963,.54834,5,17,0,Yes,4,0,3.05633,0,.16086,Yes,2,.29068,.11309,Yes,11,84.32446,.1624,.0001,,,,,
SandRidge 360 Anadarko Basin,1008806,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - KINGFISHER  OK (73) - Oil,,Calculation Methodology 1,E&P Tanks,No,16388.2,142,34,41.2,.04,.04,.05,.05,1,3,0,No,,,,,,Yes,0,.7817943,1.9206784,No,,,,,,,,,
Riviera Resources 360 Anadarko Basin Production Segment,1008306,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - KINGFISHER  OK (73) - Oil,,Calculation Methodology 1,BR&E ProMax 3.2,No,4389.2111605,79,25,41.4,.0969785,.0969785,.1240996,.1240996,1,3,0,No,,,,,,Yes,3,.7906248,.3693013,No,,,,,,,,,
360 Anadarko Basin DEC,1008287,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - KINGFISHER  OK (73) - Oil,,Calculation Methodology 1,ProMax,No,740472.75,66.11,138.9,42.8,.00347,.00347,.31594,.31595,9,18,0,No,,,,,,Yes,18,9.34254,310.52875,No,,,,,,,,,
FourPoint Energy  LLC 360 Anadarko Basin,1011854,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - LIPSCOMB  TX (295) - Oil,,Calculation Methodology 1,E&P Tanks V3.0,No,23169.87,73,115,42,.0100717,.0167862,.446733,.744555,3,10,0,No,,,,,,Yes,10,.8068632,13.0634689,No,,,,,,,,,
EOG Resources  Inc. 360 Anadarko basin,1008352,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - LIPSCOMB  TX (295) - Oil,,Calculation Methodology 1,ProMax,No,120341.5,123.08,25.98,43.25,.002,.003,.021,.053,40,106,0,No,,,,,,Yes,43,.4,2.1,Yes,29,70.7,0,0,,,,,
Le Norman Operating LLC - 360 - Anadarko Basin,1010258,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - LIPSCOMB  TX (295) - Oil,,Calculation Methodology 2,,No,225770.8,60,100,45.8,.00428,.01199,.64264,.87686,18,92,0,No,,,,,,Yes,80,1.9549487,82.9072461,Yes,12,11.8398161,.0881991,.0000284,,,,,
360 Anadarko Basin,1009265,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - LIPSCOMB  TX (295) - Oil,,Calculation Methodology 1,E&P Tanks v2.0,No,4073.07,68.6,93.06,44.37,.00218,.00617,.73711,.86148,1,2,0,No,,,,,,Yes,2,.1386644,2.3006686,No,,,,,,,,,
Chesapeake Operating LLC  360 - Anadarko Basin,1008530,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - LIPSCOMB  TX (295) - Oil,,Calculation Methodology 1,ProMax,No,17825.14,104.33,28.33,42.33,.00196,.43136,.04058,.34242,3,9,0,No,,,,,,No,,,,Yes,9,34.22696,.02264,.00004,,,,,
Kaiser-Francis Oil Company 360 Anadarko Basin,1009135,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - LIPSCOMB  TX (295) - Oil,,Calculation Methodology 1,E&P Tanks,No,31574.69,140,50,42.6,.005,.005,.405,.405,1,4,0,No,,,,,,Yes,4,.1032664,2.9227706,No,,,,,,,,,
XTO Energy Inc 360 Anadarko,1009143,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - LIPSCOMB  TX (295) - Oil,,Calculation Methodology 2,,No,3763.515,53.5,51.35,39.28,.00373,.01543,.03379,.36109,1,1,0,No,,,,,,Yes,1,0,0,No,,,,,,,,,
Jones Energy 360 Anadarko Basin,1009547,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - LIPSCOMB  TX (295) - Oil,,Calculation Methodology 1,BR&E ProMax v3.2,No,1124495,123.6755319,37.484964,46.4459574,0,.3186503,.0156694,.5364885,157,340,0,No,,,,,,Yes,277,7.2744011,61.5925519,Yes,63,889.464892,.2881906,.0014576,,,,,
Midstates Petroleum - Anadarko Basin,1010701,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - LIPSCOMB  TX (295) - Oil,,Calculation Methodology 2,,No,312888.37,149,32,38,.002,.009,.6,.9,80,103,0,No,,,,,,Yes,103,5.3,477.6,No,,,,,,,,,
360 Anadarko Basin,1009265,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - MAJOR  OK (93) - Oil,,Calculation Methodology 1,E&P Tanks v2.0,No,16927.09,71.7,75,32.95,.00218,.00617,.73711,.86148,2,13,0,No,,,,,,Yes,13,.5760501,9.5576089,No,,,,,,,,,
Chesapeake Operating LLC  360 - Anadarko Basin,1008530,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - MAJOR  OK (93) - Oil,,Calculation Methodology 1,ProMax,No,14194.75,140,20,32.63,.0095,.0095,.68936,.68936,1,2,0,No,,,,,,Yes,2,.02756,.73001,No,,,,,,,,,
Samson Resources 360 Anadarko Basin,1008321,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - MAJOR  OK (93) - Oil,,Calculation Methodology 1,ProMax,No,94924.84,100.14,223.53,34.65,.001,.106,.338,.634,9,26,0,No,,,,,,Yes,2,0,0,Yes,12,2671.9,2.6,0,,,,,
SandRidge 360 Anadarko Basin,1008806,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - MAJOR  OK (93) - Oil,,Calculation Methodology 2,,No,28056.3,116.5,34.75,38,0,0,.01,.01,4,8,0,No,,,,,,Yes,8,.1841855,2.2712451,No,,,,,,,,,
Riviera Resources 360 Anadarko Basin Production Segment,1008306,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - MAJOR  OK (93) - Oil,,Calculation Methodology 1,BR&E ProMax 3.2,No,13639.4473212,94.7494901,34.2084183,33.9474949,.0061543,.0090597,.7720426,.835199,2,3,0,No,,,,,,Yes,3,.0639366,2.1801993,No,,,,,,,,,
XTO Energy Inc 360 Anadarko,1009143,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - MAJOR  OK (93) - Oil,,Calculation Methodology 2,,No,27176.805,76.8,28,40.23,.00247,.00247,.65261,.65261,124,5,0,No,,,,,,Yes,5,0,.01,No,,,,,,,,,
360 Anadarko Basin QEP Energy Company,1009285,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - MAJOR  OK (93) - Oil,,Calculation Methodology 1,ProMax,No,3857.639,114,22,38,.0117573,.0117573,.2840827,.2840827,1,4,0,No,,,,,,Yes,4,.01165,.10275,No,,,,,,,,,
355 Chautauqua Platform DEC,1008286,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],355 - LOGAN  OK (83) - Shale gas,,Calculation Methodology 1,ProMax,No,194117.5,81.22,54.08,41.02,.00474,.00474,.14153,.14153,19,35,0,Yes,11,1.3427,14.64759,0,0,Yes,20,.77002,8.40019,Yes,4,67.46396,.24462,.00013,,,,,
Newfield.355.Chautauqua Platform,1009115,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],355 - MC CLAIN  OK (87) - Shale gas,,Calculation Methodology 1,ProMax,No,167519.37,110,110,42.96641,.0027971,.0027971,.1295306,.1295306,2,3,0,No,,,,,,No,,,,Yes,3,3377.78745,1.09914,.00273,,,,,
355 Chautauqua Platform DEC,1008286,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],355 - NOBLE  OK (103) - Shale gas,,Calculation Methodology 1,ProMax,No,45442.64,84,55.57,41.02,.00474,.00479,.11405,.14153,7,10,0,No,,,,,,Yes,10,.54358,5.84849,No,,,,,,,,,
355 Chautauqua Platform DEC,1008286,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],355 - PAYNE  OK (119) - Shale gas,,Calculation Methodology 1,ProMax,No,47648.86,74,73.75,41.02,.00474,.00474,.14153,.14153,4,12,0,No,,,,,,Yes,12,.57967,6.32357,No,,,,,,,,,
XTO Energy Inc 350 South Oklahoma Folded Belt,1008616,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],350 - CARTER  OK (19) - Oil,,Calculation Methodology 2,,No,1080542.715,82.85,75,52.5218667,.006,.00611,.40596,.4523,330,79,0,Yes,32,.0197955,.5125309,0,0,Yes,14,0,1.08,Yes,33,4.2,.01,0,,,,,
Chevron MCA 350 South Oklahoma Folded Belt,1008102,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],350 - CARTER  OK (19) - Oil,,Calculation Methodology 1,E&P Tanks,No,51018,86,26,47,.0012,.1784,.1,.57,7,7,0,No,,,,,,Yes,7,1.566253,30.202656,No,,,,,,,,,
350 South Oklahoma Folded Belt,1009119,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],350 - CARTER  OK (19) - Oil,,Calculation Methodology 1,E&P Tanks v2.0,No,72384.95,70,64.7,39.72,.00124,.00241,.077679,.82537,14,28,0,No,,,,,,Yes,28,2.4631971,40.8687314,No,,,,,,,,,
EOG Resources  Inc. 350 South Oklahoma folded belt,1008976,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],350 - COOKE  TX (97) - Oil,,Calculation Methodology 1,ProMax,No,56473.16,62.38,62.78,41.09,.078,.087,.211,.29,22,46,0,No,,,,,,No,,,,Yes,20,292.3,.2,0,,,,,
350 South Oklahoma Folded Belt,1009119,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],350 - COOKE  TX (97) - Oil,,Calculation Methodology 1,E&P Tanks v2.0,No,52951.75,71.2,86.92,42.64,.00124,.00241,.077679,.82537,9,18,0,No,,,,,,Yes,18,1.8019115,29.8966454,No,,,,,,,,,
Cimarex Energy Co. of Colorado 350 South Oklahoma,1008697,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],350 - GARVIN  OK (49) - Oil,,Calculation Methodology 1,ProMax,No,5789.2523,78,43,37.69,.002,.002,.362,.362,1,2,0,No,,,,,,Yes,2,0,.7,No,,,,,,,,,
Newfield.350.South Oklahoma Folded Belt,1008134,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],350 - GARVIN  OK (49) - Oil,,Calculation Methodology 1,ProMax,No,31246.62,110,90,50.354575,0,0,.2782375,.2782375,2,2,0,No,,,,,,No,,,,Yes,2,157.58864,.13817,.00016,,,,,
Cimarex Energy Co. 350 South Oklahoma,1008545,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],350 - GARVIN  OK (49) - Oil,,Calculation Methodology 1,ProMax,No,7414.0671,82,33,29.82,.449,.449,.044,.044,1,3,0,No,,,,,,Yes,3,3.6,.1,No,,,,,,,,,
Marathon Oil So. Oklahoma Folded Belt (AAPG 350),1008383,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],350 - GARVIN  OK (49) - Oil,,Calculation Methodology 1,Hysys,No,79902.55,0,0,63.6,.0059,.0065,.8321,.8418,3,9,0,No,,,,,,Yes,6,.5094,15.6881,No,,,,,,,,,
XTO Energy Inc 350 South Oklahoma Folded Belt,1008616,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],350 - GRAYSON  TX (181) - Oil,,Calculation Methodology 2,,No,26658.0305,83,25,28.84,.00623,.00623,.53836,.53836,12,4,0,No,,0,0,0,0,Yes,4,0,0,No,,,,,,,,,
XTO Energy Inc 350 South Oklahoma Folded Belt,1008616,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],350 - JOHNSTON  OK (69) - Oil,,Calculation Methodology 2,,No,234021.9765,71,75,43.2664091,.00054,.0072,.02057,.2224,23,23,0,Yes,6,.0044122,.0505555,0,0,Yes,7,0,.05,Yes,10,7.7,0,.001,,,,,
XTO Energy Inc 350 South Oklahoma Folded Belt,1008616,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],350 - LOVE  OK (85) - Oil,,Calculation Methodology 2,,No,1631480.8325,87,60,47.7091667,.00388,.00388,.14325,.14325,60,60,0,Yes,22,.1726029,2.3260905,0,0,Yes,6,0,.24,Yes,32,82.1,.03,.008,,,,,
XTO Energy Inc 350 South Oklahoma Folded Belt,1008616,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],350 - MARSHALL  OK (95) - Oil,,Calculation Methodology 2,,No,83056.3705,51,25,35.0615833,.00023,.007,.00785,.3563,12,12,0,Yes,7,.0008207,.0151093,0,0,Yes,3,0,.01,Yes,2,.5,0,0,,,,,
Newfield.350.South Oklahoma Folded Belt,1008134,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],350 - STEPHENS  OK (137) - Oil,,Calculation Methodology 1,ProMax,No,7183.4,110,85,55.59079,.0042936,.0042936,.1759488,.1759488,1,1,0,No,,,,,,No,,,,Yes,1,249.30286,.1131,.00021,,,,,
Chesapeake Operating LLC  350 - South Oklahoma Folded Belt,1008529,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],350 - STEPHENS  OK (137) - Oil,,Calculation Methodology 1,ProMax,No,74284.06,103.69,26.85,46.78,0,.07633,.14129,.68936,14,29,0,Yes,5,.09919,2.11016,.00522,.11106,Yes,24,.91415,6.36297,No,,,,,,,,,
XTO Energy Inc 350 South Oklahoma Folded Belt,1008616,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],350 - STEPHENS  OK (137) - Oil,,Calculation Methodology 2,,No,68824.181,80.2287,81.592,46.072,.025373,.025373,.310334,.310334,4,4,0,No,,0,0,0,0,Yes,2,0,.08,Yes,2,1.7,0,0,,,,,
Cimarex Energy Co. 350 South Oklahoma,1008545,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],350 - STEPHENS  OK (137) - Oil,,Calculation Methodology 1,ProMax,No,8601.8064,77,9,38.99,0,0,.576,.576,1,3,0,No,,,,,,Yes,3,0,.2,No,,,,,,,,,
350 South Oklahoma Folded Belt,1009119,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],350 - STEPHENS  OK (137) - Oil,,Calculation Methodology 1,E&P Tanks v2.0,No,85050.09,70,64.7,40.55,.00124,.00241,.077679,.82537,10,20,0,No,,,,,,Yes,20,2.9027609,48.1615305,No,,,,,,,,,
Marathon Oil So. Oklahoma Folded Belt (AAPG 350),1008383,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],350 - STEPHENS  OK (137) - Oil,,Calculation Methodology 1,Hysys,No,35126.45,67.36,0,37.73,0,.0056,.7526,.8492,21,63,0,No,,,,,,Yes,63,.2411,12.1496,No,,,,,,,,,
SandRidge 360 Anadarko Basin,1008806,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - ALFALFA  OK (3) - Other tight reservoir rock,,Calculation Methodology 2,,No,75064.8,77,24.8,34.9,0,0,.01,.01,5,33,0,No,,,,,,Yes,0,.056521,6.171685,Yes,33,525.0745685,2.619046,.0010238,,,,,
Unit Petroleum 783 Anadarko Basin,1008241,2015,Table J.1.,Wellhead gas-liquid separator or well with oil throughput greater than or equal to 10 barrels/day using Calculation Methodology 1 or 2,Onshore petroleum and natural gas production [98.230(a)(2)],360 - ALFALFA  OK (3) - Other tight reservoir rock,,Calculation Methodology 1,API 4697 E&P Tank,No,18321.8,60,125,37.67,.001,.001,.189,.19,2,4,0,No,,,,,,Yes,4,.0658387,9.1172062,No,,,,,,,,,
